池子ID,池子名称,池子总权重,金球总权重,金球总占比%,此池单次闪率%,含保底期望噩梦次数,精灵名,是否异色,权重,在总池中占比%,在金球中占比%
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,恶魔狼,否,1083,0.153,
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,奇丽草,否,1083,0.153,
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,呼呼猪,否,1083,0.153,
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,治愈兔,否,1083,0.153,
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,格兰种子,否,1083,0.153,
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,拉特,是,165,0.0233,2.56
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,粉粉星,是,165,0.0233,2.56
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,大耳帽兜,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,机械方方,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,恶魔狼,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,奇丽草,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,呼呼猪,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,治愈兔,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,格兰种子,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,粉星仔,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,月牙雪熊,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,嗜光嗡嗡,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,柴渣虫,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,空空颅,是,91,0.0129,1.41
evo_135,双灯鱼链（evo=135，属性=水|电）,707917,6434,0.9089,0.9089,55.7,贝瑟,是,91,0.0129,1.41
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,豆丁鱼,否,261688,72.7285,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,果冻,否,32711,9.0911,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,星尘虫,否,32711,9.0911,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,否,21420,5.9531,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,是,2420,0.6726,74.23
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,拉特,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,否,535,0.1487,
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,拉特,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,是,56,0.0156,1.72
evo_136,豆丁鱼链（evo=136，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,是,56,0.0156,1.72
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,星尘虫,否,294399,81.8198,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,果冻,否,32711,9.0911,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,否,1840,0.5114,
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,是,204,0.0567,6.25
evo_140,星尘虫链（evo=140，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,是,204,0.0567,6.25
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,缇塔,否,261688,72.7246,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,果冻,否,32711,9.0906,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,星尘虫,否,32711,9.0906,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,否,10740,2.9847,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,否,10740,2.9847,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,是,1212,0.3368,36.97
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,是,1212,0.3368,36.97
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,否,569,0.1581,
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,是,61,0.017,1.86
evo_143,缇塔链（evo=143，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,权杖-Ⅱ,否,261688,72.7246,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,果冻,否,32711,9.0906,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,星尘虫,否,32711,9.0906,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,否,10740,2.9847,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,否,10740,2.9847,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,是,1212,0.3368,36.97
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,是,1212,0.3368,36.97
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,否,569,0.1581,
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,是,61,0.017,1.86
evo_145,权杖-Ⅱ链（evo=145，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,厉毒小萝,否,261688,72.7246,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,果冻,否,32711,9.0906,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,星尘虫,否,32711,9.0906,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,否,10740,2.9847,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,恶魔狼,否,10740,2.9847,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,恶魔狼,是,1212,0.3368,36.97
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,是,1212,0.3368,36.97
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,粉星仔,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,月牙雪熊,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,粉粉星,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,双灯鱼,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,柴渣虫,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,空空颅,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,贝瑟,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,大耳帽兜,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,机械方方,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,奇丽草,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,呼呼猪,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,拉特,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,治愈兔,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,格兰种子,否,569,0.1581,
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,大耳帽兜,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,机械方方,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,奇丽草,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,呼呼猪,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,拉特,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,治愈兔,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,格兰种子,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,粉星仔,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,月牙雪熊,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,粉粉星,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,双灯鱼,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,柴渣虫,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,空空颅,是,61,0.017,1.86
evo_149,厉毒小萝链（evo=149，属性=恶）,359834,3278,0.911,0.911,55.7,贝瑟,是,61,0.017,1.86
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,海枝枝,否,514844,72.7269,
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,果冻,否,64355,9.0908,
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,星尘虫,否,64355,9.0908,
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,双灯鱼,否,21895,3.0929,
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,空空颅,否,21895,3.0929,
evo_155,海枝枝链（evo=155，属性=幽|水）,707914,6430,0.9083,0.9083,55.7,双灯鱼,是,2403,0.3394,37.37
